user_id,product_id,event_type,rating,timestamp
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B083M985Q5,purchase,5.0,1618303907730
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B08GCJZW9V,purchase,5.0,1618421921558
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B08RRSPNWV,purchase,5.0,1619532863476
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B01M24DUXH,purchase,4.0,1620149359950
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B08QVJ4NVD,purchase,5.0,1620433133456
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B08P2DZB4X,purchase,4.0,1623685953622
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B08PQ6YXSH,purchase,4.0,1630820824652
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B09LBK3TNZ,purchase,5.0,1649992546479
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B083QP6MX4,purchase,4.0,1653717347249
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B09TMRB5NT,purchase,5.0,1658088924308
AE3PLZHW6NXWBMZ76TDVFQG2MJFA,B0B6DPNJHQ,purchase,5.0,1671214216176
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B086SSHLWT,purchase,5.0,1598387584020
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B086ST4W1C,purchase,5.0,1598387645945
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B085SY4WC3,purchase,5.0,1607711628586
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B08HZ5Y8RY,purchase,5.0,1607711960694
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B08LPS9QXQ,purchase,5.0,1607712609311
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B08NPBQR9L,purchase,4.0,1608937090209
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B08L6GXY2S,purchase,5.0,1608949327453
AE3QBGRRHKT3GFDPRXFEN7JICEZQ,B09FXJRS2G,purchase,5.0,1640981627016
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B08R3F946X,purchase,5.0,1622677986288
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B093H28PD4,purchase,5.0,1628725445701
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B08174L3RB,purchase,5.0,1635450642956
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B09C5NQSC5,purchase,5.0,1638660263431
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B09BJM95J7,purchase,5.0,1639033252044
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B07JDKTKPW,purchase,5.0,1640160783847
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B07YXB7TJ4,purchase,4.0,1641181065597
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B005AL5H9S,purchase,4.0,1643599018644
AE3UKETTR77J4LM2ZE4AEUC4L6KA,B0B6QK5ML2,purchase,5.0,1663526694556
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B08G15JBYN,purchase,5.0,1603750716714
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B08L632WH7,purchase,5.0,1614125978911
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B08QYW2FJ2,purchase,5.0,1618738844280
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B09473GGM4,purchase,4.0,1626349138206
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B08RMZXNH8,purchase,5.0,1628910099825
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B08RYQXJ88,purchase,5.0,1632478192625
AE3X7PNUWXQU6FZQLQGIA6ZT45QA,B091DF3MPN,purchase,5.0,1639987040377
AE4BNVZB6XQSQO7TW5257PA543IA,B0C9CWKY9G,purchase,5.0,1566501764091
AE4BNVZB6XQSQO7TW5257PA543IA,B0C9CWKY9G,purchase,5.0,1566501764091
AE4BNVZB6XQSQO7TW5257PA543IA,B0C9CWKY9G,purchase,5.0,1566501764091
AE4BNVZB6XQSQO7TW5257PA543IA,B0C9CWKY9G,purchase,5.0,1566501764091
AE4ECHUF4STGEQ6AQ5GI2SSJ5BTA,B09VB59RFG,purchase,5.0,1655387906482
AE4ECHUF4STGEQ6AQ5GI2SSJ5BTA,B09XF4WD3V,purchase,5.0,1655645964194
AE4ECHUF4STGEQ6AQ5GI2SSJ5BTA,B0B5XFVSXY,purchase,4.0,1661696838350
AE4ECHUF4STGEQ6AQ5GI2SSJ5BTA,B0B5XFVSXY,purchase,4.0,1677197357739
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B079F6WY3K,purchase,5.0,1551574159336
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B079F6WY3K,purchase,5.0,1551574159336
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B079F6WY3K,purchase,5.0,1551574159336
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B0811522SH,purchase,5.0,1575486957328
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B0811522SH,purchase,5.0,1575486957328
AE4HSVUGU2QL7VPECIKRUKQSM3AQ,B0811522SH,purchase,5.0,1575486957328
AE4LTXTD5TUPPWFKDGRYWTPS7BRA,B087GB8ZRF,purchase,4.0,1596747043015
AE4LTXTD5TUPPWFKDGRYWTPS7BRA,B086JRW3WL,purchase,4.0,1600994563787
AE4LTXTD5TUPPWFKDGRYWTPS7BRA,B089GQB9WM,purchase,5.0,1606310750637
AE4LTXTD5TUPPWFKDGRYWTPS7BRA,B087G54FLM,purchase,4.0,1606562570343
AE4LTXTD5TUPPWFKDGRYWTPS7BRA,B087QYY7P5,purchase,5.0,1606567182681
AE4PZBBCAEFM2PROI26BGSZTP5XQ,B00W10JW1A,purchase,5.0,1460596657000
AE4PZBBCAEFM2PROI26BGSZTP5XQ,B00W10JW1A,purchase,5.0,1460596657000
AE4PZBBCAEFM2PROI26BGSZTP5XQ,B00W10JW1A,purchase,5.0,1460596657000
AE4PZBBCAEFM2PROI26BGSZTP5XQ,B00W10JW1A,purchase,5.0,1460596657000
AE53545QTFI7RPWHC2BSGOAD3NYA,B00MQ6BE92,purchase,4.0,1440166256000
AE53545QTFI7RPWHC2BSGOAD3NYA,B00X6P92OG,purchase,4.0,1440774869000
AE53545QTFI7RPWHC2BSGOAD3NYA,B013HR1A92,purchase,4.0,1443130162000
AE53545QTFI7RPWHC2BSGOAD3NYA,B01AYTGWA8,purchase,5.0,1459283805000
AE53545QTFI7RPWHC2BSGOAD3NYA,B01DGWYQCG,purchase,4.0,1460946895000
AE53545QTFI7RPWHC2BSGOAD3NYA,B0190K63GA,purchase,4.0,1463093551000
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07MN1KJ15,purchase,5.0,1597076160334
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07MMW5654,purchase,5.0,1597076392880
AE53TOMIUB7ENP3RD44KDAARU6AQ,B088GWCVVJ,purchase,5.0,1603398146888
AE53TOMIUB7ENP3RD44KDAARU6AQ,B07P4LLZS6,purchase,5.0,1603398463925
AE53TOMIUB7ENP3RD44KDAARU6AQ,B0B8SFDJN9,purchase,4.0,1628969026765
AE55NQRWURHFSVJRYDRLZQIL4RDA,B0B34JGPR4,purchase,5.0,1663196272868
AE55NQRWURHFSVJRYDRLZQIL4RDA,B0B8JVSXZ6,purchase,5.0,1663340724652
AE55NQRWURHFSVJRYDRLZQIL4RDA,B0B8NLVLPD,purchase,5.0,1666758834403
AE55NQRWURHFSVJRYDRLZQIL4RDA,B0BGN49TQL,purchase,5.0,1668584746801
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08CJHC9ZV,purchase,5.0,1598716599217
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07D5FBFQ4,purchase,4.0,1601669307032
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B0851QJPZY,purchase,5.0,1603027816246
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08G5YVHQP,purchase,5.0,1603030319628
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08F7WFLCT,purchase,5.0,1604607960694
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07NPCT6L5,purchase,5.0,1606227763932
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08LYT4Q2X,purchase,4.0,1606342084991
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08KJF6Y6C,purchase,4.0,1606343367918
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08JD4GGYB,purchase,5.0,1606344787916
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07PZ8JNWJ,purchase,4.0,1608308401013
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B085TFXLH1,purchase,4.0,1608316880930
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B086Z22XP3,purchase,4.0,1608317562336
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08L3J4FB9,purchase,5.0,1608318358556
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B086TS3BKQ,purchase,5.0,1608825159373
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07T4LKC4D,purchase,4.0,1613768981801
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07W1WJZFG,purchase,4.0,1615305261029
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08SQZ1B3W,purchase,5.0,1620847319031
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08R3Z6W4T,purchase,4.0,1621203523681
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08KFLJQMR,purchase,4.0,1621695361089
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08VKQY815,purchase,5.0,1624458284618
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B083BLZJ9M,purchase,5.0,1624817281668
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08S1LWF9V,purchase,5.0,1625767684071
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08NJ5BTWG,purchase,5.0,1629214068224
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08KFKKPBB,purchase,4.0,1629462799832
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08QVJ4NVD,purchase,5.0,1629571947128
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08XQYZWCS,purchase,5.0,1629771854108
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08SG2MBRY,purchase,5.0,1629893512854
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08RRSPNWV,purchase,5.0,1630087557264
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B08SBV6Z57,purchase,4.0,1630679340150
AE5ESL52LWWBJTSFOAXSFZA3XCGQ,B07KQ32Z8C,purchase,4.0,1640868320440
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B093H28PD4,purchase,5.0,1631851695276
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B08TQQL7M2,purchase,4.0,1631936455708
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09BR6T5X6,purchase,5.0,1632796780306
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09BJM95J7,purchase,5.0,1633038312215
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09C1S6LSV,purchase,5.0,1635800658248
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B094QZR81B,purchase,5.0,1637444212794
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09LWV3HH2,purchase,5.0,1641356365339
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09LLKBZ3S,purchase,5.0,1641840155824
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09D6ZDZN8,purchase,5.0,1643912021167
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09PL113ZV,purchase,5.0,1651543261830
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09W287PQT,purchase,5.0,1652238985969
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B09NLMYH7T,purchase,5.0,1652963932442
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B0B4RV6X1H,purchase,5.0,1658156719910
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B0BCFSS4P6,purchase,5.0,1658241268345
AE5GH4VM5Q5HNUL4EOAYRLNB7RVA,B0B7DNFX1J,purchase,4.0,1665951749528
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B00O2FGBJS,purchase,5.0,1597986148605
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B07M9D3WYW,purchase,5.0,1600281515124
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B08PVH18Z6,purchase,4.0,1611873019661
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B08T96NYB9,purchase,5.0,1612635314069
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B08L4HTQ3R,purchase,5.0,1613625990398
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B08T6M827B,purchase,5.0,1615416159624
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B083B67373,purchase,4.0,1617573357212
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B09GNXK3N1,purchase,5.0,1621030338879
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B08NJ5BTWG,purchase,5.0,1621547351812
AE5IMGWRBJA7JQFBQTBK25HDYGVA,B0B88X2FK4,purchase,5.0,1663705844592
AE5JSGMDCRBVX56AZ3CAGPOADOTA,B00TXGZFHU,purchase,4.0,1448068808000
AE5JSGMDCRBVX56AZ3CAGPOADOTA,B00TXGZFHU,purchase,4.0,1448068808000
AE5JSGMDCRBVX56AZ3CAGPOADOTA,B00TXGZFHU,purchase,4.0,1448068808000
AE5JSGMDCRBVX56AZ3CAGPOADOTA,B00TXGZFHU,purchase,4.0,1448068808000
AE5JSGMDCRBVX56AZ3CAGPOADOTA,B00TXGZFHU,purchase,4.0,1448068808000
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B07K1QJH5P,purchase,4.0,1607991859994
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B08JP74M51,purchase,5.0,1608421384335
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B07HGFNG5N,purchase,5.0,1608737397211
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B08JCZNL2P,purchase,5.0,1609628348725
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B07HVRP37G,purchase,5.0,1609628646640
AE5XXWK5FGU62ROWKSF2VR2EAI7Q,B089SVZ3NP,purchase,5.0,1611631795210
AE644JVRCJETRVH5MHJ55NHVPOFQ,B0190JGPZA,purchase,5.0,1457831129000
AE644JVRCJETRVH5MHJ55NHVPOFQ,B0190K63GA,purchase,5.0,1459811727000
AE644JVRCJETRVH5MHJ55NHVPOFQ,B01AYTGWA8,purchase,5.0,1459812193000
AE644JVRCJETRVH5MHJ55NHVPOFQ,B00OS9YWJY,purchase,5.0,1463667919000
AE644JVRCJETRVH5MHJ55NHVPOFQ,B00VXEQ0WO,purchase,5.0,1464278726000
AE644JVRCJETRVH5MHJ55NHVPOFQ,B01CUPHRQM,purchase,5.0,1466898921000
AE647AXNLY7Z2QEWUPYUPY7UO6WQ,B085MCMZLX,purchase,5.0,1600107633852
AE647AXNLY7Z2QEWUPYUPY7UO6WQ,B086JDDTKR,purchase,5.0,1604448354606
AE647AXNLY7Z2QEWUPYUPY7UO6WQ,B086JCLWF2,purchase,5.0,1605831175806
AE647AXNLY7Z2QEWUPYUPY7UO6WQ,B0888CX245,purchase,5.0,1622832063229
AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,B00CUF29WU,purchase,5.0,1391269202000
AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,B08W8LKLHB,purchase,4.0,1624381322453
AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,B08MF778D7,purchase,4.0,1624381570759
AE6AUO3Z6Q5N5VK2JDWGZEGFW4GA,B095RYJJHY,purchase,5.0,1637758149109
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B0811PYYKY,purchase,5.0,1580707802937
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B07WTZP6WD,purchase,5.0,1581498257023
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B085HNB449,purchase,5.0,1593385916852
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B08CDJFCMC,purchase,4.0,1601273769137
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B08DKFV9SR,purchase,4.0,1602052449702
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B089NQKSLR,purchase,4.0,1602654816490
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B08GMC5ZRY,purchase,4.0,1603590423312
AE6I5KFJ2EJNRBBV7NWURRU2X6UQ_1,B08CZM3GH3,purchase,5.0,1603695812201
AE6NZOTB3UQ2RHC5ATSF6ACIBVLA,B07H8Z3SMK,purchase,5.0,1577790563297
AE6NZOTB3UQ2RHC5ATSF6ACIBVLA,B07H8Z3SMK,purchase,5.0,1577790563297
AE6NZOTB3UQ2RHC5ATSF6ACIBVLA,B081977NR3,purchase,5.0,1580557203997
AE6NZOTB3UQ2RHC5ATSF6ACIBVLA,B081977NR3,purchase,5.0,1580557203997
AE7IYF7RTSGCJORHIE56UHRAMY5A,B01N95D8Q9,purchase,5.0,1664457715393
AE7IYF7RTSGCJORHIE56UHRAMY5A,B0B2VVXM9C,purchase,5.0,1665008595564
AE7IYF7RTSGCJORHIE56UHRAMY5A,B0B591YB3B,purchase,5.0,1666019282907
AE7IYF7RTSGCJORHIE56UHRAMY5A,B0B2Q89N93,purchase,5.0,1668700486309
AE7IYF7RTSGCJORHIE56UHRAMY5A,B0BQWTXV2Q,purchase,5.0,1674932647460
AE7KFYHINAVYQMARSWDUBHUVGP2A,B0171UQIUW,purchase,5.0,1470011811000
AE7KFYHINAVYQMARSWDUBHUVGP2A,B0171UQIUW,purchase,5.0,1470011811000
AE7KFYHINAVYQMARSWDUBHUVGP2A,B00HLWOHFE,purchase,5.0,1470011853000
AE7KFYHINAVYQMARSWDUBHUVGP2A,B00HLWOHFE,purchase,5.0,1470011853000
